threshold,f1,balanced_accuracy,precision,recall
0.5099999999999999,0.8543046357615894,0.8866901876565936,0.9020979020979021,0.8113207547169812
0.33499999999999996,0.8540706605222734,0.8998440456102674,0.8348348348348348,0.8742138364779874
0.3449999999999999,0.8536209553158706,0.89894922534131,0.8368580060422961,0.8710691823899371
0.5149999999999999,0.8524046434494196,0.8851178606125685,0.9017543859649123,0.8081761006289309
0.33999999999999997,0.8523076923076923,0.8982717185662423,0.8343373493975904,0.8710691823899371
0.3499999999999999,0.8518518518518519,0.897376898297285,0.8363636363636363,0.8679245283018868
0.3549999999999999,0.8518518518518519,0.897376898297285,0.8363636363636363,0.8679245283018868
0.35999999999999993,0.8518518518518519,0.897376898297285,0.8363636363636363,0.8679245283018868
0.36499999999999994,0.8518518518518519,0.897376898297285,0.8363636363636363,0.8679245283018868
0.32999999999999996,0.8514548238897397,0.898489032060132,0.8298507462686567,0.8742138364779874
0.36999999999999994,0.8513931888544891,0.8964820780283275,0.8384146341463414,0.8647798742138365
0.30999999999999994,0.850609756097561,0.8987063455540216,0.8254437869822485,0.8773584905660378
0.31499999999999995,0.850609756097561,0.8987063455540216,0.8254437869822485,0.8773584905660378
0.31999999999999995,0.850609756097561,0.8987063455540216,0.8254437869822485,0.8773584905660378
0.32499999999999996,0.8501529051987767,0.8978115252850642,0.8273809523809523,0.8742138364779874
0.30499999999999994,0.8493150684931506,0.8980288387789539,0.8230088495575221,0.8773584905660378
0.5249999999999999,0.8480801335559266,0.8810783862555607,0.9039145907473309,0.7987421383647799
0.565,0.847457627118644,0.8781766119547988,0.9191176470588235,0.7861635220125787
0.5199999999999999,0.8466666666666667,0.880400879480493,0.900709219858156,0.7987421383647799
0.57,0.8455008488964346,0.8766042849107736,0.9188191881918819,0.7830188679245284
0.3,0.8454545454545455,0.8959963184537506,0.8157894736842105,0.8773584905660378
0.5549999999999999,0.8445945945945946,0.8768215984046633,0.9124087591240876,0.7861635220125787
0.5599999999999999,0.8445945945945946,0.8768215984046633,0.9124087591240876,0.7861635220125787
0.5349999999999999,0.8436974789915966,0.877038911898553,0.9061371841155235,0.789308176100629
0.5399999999999999,0.8436974789915966,0.877038911898553,0.9061371841155235,0.789308176100629
0.5449999999999999,0.8436974789915966,0.877038911898553,0.9061371841155235,0.789308176100629
0.295,0.8433734939759037,0.8955361251725724,0.8092485549132948,0.8805031446540881
0.5499999999999999,0.8431703204047217,0.8761440916295955,0.9090909090909091,0.7861635220125787
0.29,0.8425787106446777,0.8957534386664622,0.8051575931232091,0.8836477987421384
0.5299999999999999,0.8422818791946308,0.8763614051234851,0.9028776978417267,0.789308176100629
0.27999999999999997,0.8405365126676602,0.895293245385284,0.7988668555240793,0.8867924528301887
0.285,0.8400597907324364,0.8943984251163266,0.8005698005698005,0.8836477987421384
0.575,0.8395904436860068,0.8718873037786982,0.917910447761194,0.7735849056603774
0.58,0.839041095890411,0.8709924835097408,0.9210526315789473,0.7704402515723271
0.27499999999999997,0.8380386329866271,0.8939382318351485,0.7943661971830986,0.8867924528301887
0.585,0.8370497427101201,0.8694201564657156,0.9207547169811321,0.7672955974842768
0.59,0.8370497427101201,0.8694201564657156,0.9207547169811321,0.7672955974842768
0.26999999999999996,0.834319526627219,0.8919057115099454,0.7877094972067039,0.8867924528301887
0.26499999999999996,0.8330871491875923,0.8912282047348776,0.7855153203342619,0.8867924528301887
0.595,0.8330464716006885,0.8662755023776654,0.9201520912547528,0.7610062893081762
0.6,0.8324697754749568,0.8653806821087079,0.9233716475095786,0.7578616352201258
0.61,0.8318890814558059,0.8644858618397505,0.9266409266409267,0.7547169811320755
0.25999999999999995,0.8306332842415317,0.8898731911847421,0.7811634349030471,0.8867924528301887
0.605,0.8304498269896193,0.8638083550646827,0.9230769230769231,0.7547169811320755
0.24999999999999994,0.8291970802919708,0.8903078181725214,0.773841961852861,0.8930817610062893
0.245,0.8279883381924198,0.8896303113974536,0.7717391304347826,0.8930817610062893
0.615,0.8278260869565217,0.8613412077517002,0.9260700389105059,0.7484276729559748
0.25499999999999995,0.8269794721407625,0.8878406708595388,0.7747252747252747,0.8867924528301887
0.24,0.8260869565217391,0.8891701181162754,0.7661290322580645,0.8962264150943396
0.62,0.8251748251748252,0.8588740604387175,0.9291338582677166,0.7421383647798742
0.235,0.8236994219653179,0.88781510456614,0.7620320855614974,0.8962264150943396
0.625,0.8210526315789474,0.8557294063506673,0.9285714285714286,0.7358490566037735
0.63,0.8210526315789474,0.8557294063506673,0.9285714285714286,0.7358490566037735
0.22999999999999998,0.8201438848920863,0.8857825842409368,0.7559681697612732,0.8962264150943396
0.6449999999999999,0.8197879858657244,0.8539397658127524,0.9354838709677419,0.7295597484276729
0.635,0.8189806678383128,0.8541570793066421,0.9282868525896414,0.7327044025157232
0.6399999999999999,0.818342151675485,0.8532622590376847,0.9317269076305221,0.7295597484276729
0.6499999999999999,0.8176991150442477,0.8523674387687272,0.9352226720647774,0.7264150943396226
0.22499999999999998,0.8166189111747851,0.8837500639157335,0.75,0.8962264150943396
0.21499999999999997,0.8135593220338984,0.8837244976223347,0.7384615384615385,0.9056603773584906
0.6549999999999999,0.8134991119005328,0.849222784680677,0.9346938775510204,0.720125786163522
